id,created_at,updated_at,name,status,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id
1284,2019-03-27T13:53:16Z,2020-05-07T18:21:48Z,Kalecik Hydro Electric Power Plant,LISTED,2.1,44315,2013-06-01,2020-05-30,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Large scale,972
1283,2019-03-27T13:53:16Z,2026-09-21T10:53:12Z,Balikesir 142.5 MW Wind Power Plant Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,267883,2012-08-17,2026-08-16,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,971
1282,2019-03-27T13:53:16Z,2020-05-07T18:27:05Z,Mavi HEPP,LISTED,2.1,17911,2011-01-01,2018-12-31,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,969
1281,2019-03-27T13:53:16Z,2020-05-07T18:27:02Z,"Yinjiang  Rural Methane Digesters Project in Guizhou Province, China",LISTED,2.1,4412,2008-03-01,2018-03-01,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Microscale,967
1280,2019-03-27T13:53:15Z,2020-05-07T18:33:52Z,Paradigm Healthy Cookstove and Water Treatment Project,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,484746,2010-04-26,2017-04-25,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Energy Efficiency - Domestic,Large scale,966
1279,2019-03-27T13:53:15Z,2025-12-30T13:19:04Z,Sares 22.5 MW Wind Power Plant,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,53029,2011-01-01,2031-12-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,963
1278,2019-03-27T13:53:15Z,2026-05-27T10:56:36Z,Nam Hong Hydropower Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,35960,2012-07-01,2026-06-30,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Large Scale,961
1277,2019-03-27T13:53:15Z,2025-05-09T15:49:46Z,Kapidag Wind Power Plant,LISTED,Gold Standard for the Global Goals,73000,2013-01-31,2020-01-30,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,959
1276,2019-03-27T13:53:15Z,2020-05-07T18:21:46Z,Ayvacik 5.0 MW Wind Power Plant,LISTED,2.1,12000,2010-11-20,2017-11-19,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Small Scale,956
1275,2019-03-27T13:53:15Z,2026-04-16T13:34:03Z,"Akres Wind Power Project,Turkey",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,92797,2011-08-01,2032-07-31,,Wind,Large Scale,955
1274,2019-03-27T13:53:14Z,2022-09-05T06:30:57Z,Los Hierros Hydroelectric Plant,GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,85226,2014-04-12,2021-04-11,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Large Scale,954
1273,2019-03-27T13:53:14Z,2020-05-07T18:33:46Z,VIZARA 8.9MW HYDROELECTRIC POWER PLANT,GOLD_STANDARD_CERTIFIED_DESIGN,2.1,18670,2016-05-01,2022-05-01,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,951
1272,2019-03-27T13:53:14Z,2025-12-31T07:31:46Z,"Kayaduzu Wind Power Plant, Turkey",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,69213,2012-07-01,2026-06-30,,Wind,Large Scale,950
1271,2019-03-27T13:53:14Z,2020-05-07T18:33:49Z,"Clean and Efficient Cooking and Heating Project, China",GOLD_STANDARD_CERTIFIED_PROJECT,2.1,399501,2009-03-29,2018-03-28,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Energy Efficiency - Domestic,Large scale,949
1270,2019-03-27T13:53:14Z,2020-05-07T18:22:43Z,Everbright Suqian & Huaining Bundled Solar PV Power Generation Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,8770,2012-04-01,2019-03-31,AMS-I.D. Grid connected renewable electricity generation,Solar Thermal - Electricity,Small Scale,1746
1269,2019-03-27T13:53:14Z,2026-05-21T06:26:46Z,Killik Wind Power Plant,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,55523,2011-10-13,2032-10-12,,Wind,Large Scale,947
1268,2019-03-27T13:53:13Z,2020-05-07T18:26:58Z,"Methane Recovery and Utilization at PT. Musim Mas Palm Oil Mill in Pangkalan Lesung, Riau Indonesia",GOLD_STANDARD_CERTIFIED_DESIGN,2.1,55798,2011-11-01,2018-10-31,AMS-III.H. Methane recovery in wastewater treatment,Biogas - Electricity,Small Scale,942
1267,2019-03-27T13:53:13Z,2025-03-26T07:09:26Z,Nairobi River Basin Biogas Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,35949,2012-12-31,2022-12-30,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,Biogas - Heat,Small Scale,939
1266,2019-03-27T13:53:13Z,2024-09-09T18:44:00Z,GS936 Clean Cook Stoves in Sub-Saharan Africa by ClimateCare Limited,LISTED,Gold Standard for the Global Goals,0,2010-08-21,2017-08-20,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,936
1265,2019-03-27T13:53:13Z,2023-08-30T09:27:55Z,Miaoli 49.8MW Wind Farm Project,GOLD_STANDARD_CERTIFIED_PROJECT,V2.1 SOP,133167,2017-07-03,2024-07-02,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,931
1264,2019-03-27T13:53:13Z,2020-05-07T18:21:41Z,"Karasu 4.3-5 HPP 7.14 MWe Small Scale Run-of River Power Project, Turkey",LISTED,2.1,19140,2011-01-01,2017-12-31,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,929
1263,2019-03-27T13:53:13Z,2020-05-07T18:21:41Z,"Karasu 4.2 HPP 9.6 MWe Small Scale Run-of River Power Project, Turkey",LISTED,2.1,28119,2011-01-01,2017-12-31,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,928
1262,2019-03-27T13:53:12Z,2020-05-07T18:21:40Z,"Karasu 1 HPP 3.8 MWe Small Scale Run-of River Power Project, Turkey",LISTED,2.1,11863,2011-01-01,2017-12-31,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,927
1261,2019-03-27T13:53:12Z,2020-05-07T18:21:40Z,Yamac HEPP,LISTED,2.1,10000,2010-03-15,2017-03-14,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,926
1260,2019-03-27T13:53:12Z,2021-04-09T10:01:04Z,Kakuma Sustainable Energy Solutions,LISTED,Gold Standard for the Global Goals,2000,2010-12-01,2020-11-30,GS Methodology for Improved Cook stoves and Kitchen Regimes v1.,Energy Efficiency - Domestic,Microscale,924
1259,2019-03-27T13:53:12Z,2020-05-07T18:21:38Z,"Madranbaba 19.5 MW Wind Power Project, Turkey",LISTED,Gold Standard for the Global Goals,33700,2011-09-01,2018-08-31,,Wind,Large scale,923
1258,2019-03-27T13:53:12Z,2020-05-07T18:32:35Z,"GS1205 Sustainable Energy for Development PoA, VPA 1: Improved Cook Stove project in Longjie, Guizhou",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,6850,2012-04-01,2022-03-31,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Microscale,918
1257,2019-03-27T13:53:11Z,2025-12-30T13:18:39Z,Cakirlar Run-off-River Hydro Power Plant,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,27610,2013-03-01,2027-02-28,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,917
1256,2019-03-27T13:53:11Z,2020-08-28T02:00:14Z,"The Breathing Space Improved Cooking Stoves Programme, India",GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,0,2017-07-10,2024-07-09,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,916
1255,2019-03-27T13:53:11Z,2025-11-26T14:27:50Z,"Efficient Wood Fuel Stove-Cooking-Sets, Lesotho",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,22000,2012-08-29,2022-08-28,,Energy Efficiency - Domestic,Small Scale,913
1254,2019-03-27T13:53:11Z,2023-04-20T05:01:44Z,BUKOR II Hepp,LISTED,V2.1 SOP,25020,2020-06-01,2027-05-31,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,910
1253,2019-03-27T13:53:11Z,2024-10-14T12:14:56Z,"Energy from Coffee Wastewater at Beneficio El Carmen, CISA",GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,1000,2011-11-01,2021-10-31,AMS-I.F. Renewable electricity generation for captive use and mini-grid,Biogas - Electricity,Micro scale,909
1252,2019-03-27T13:53:11Z,2026-08-13T03:07:37Z,Canakkale WPP,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,54377,2011-02-11,2025-02-10,,Wind,Large Scale,906
1251,2019-03-27T13:53:10Z,2026-05-27T11:10:34Z,Sah Wind Power Plant,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,217324,2011-11-15,2032-11-14,,Wind,Large Scale,905
1250,2019-03-27T13:53:10Z,2025-01-09T11:15:11Z,"Gelinkaya  HPP Small Scale Hydro Power Project, Turkey",GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,12000,2012-05-01,2019-04-30,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,893
1249,2019-03-27T13:53:10Z,2024-03-25T14:37:10Z,7.05 MW KUTAY HEPP,LISTED,Gold Standard for the Global Goals,15000,2012-09-01,2019-08-31,Not provided,"Small, Low - Impact Hydro",Small Scale,888
1248,2019-03-27T13:53:10Z,2026-08-16T10:39:58Z,DARCA HEPP,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,20841,2011-06-01,2025-05-31,,"Small, Low - Impact Hydro",Small Scale,887
1247,2019-03-27T13:53:10Z,2020-05-07T18:20:33Z,Sustainable Deployment of the LifeStraw Family in rural Kenya,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,2073328,2011-06-01,2021-05-31,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Energy Efficiency - Domestic,Large scale,886
1246,2019-03-27T13:53:10Z,2024-03-25T14:15:31Z,TUZKOY HEPP,GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,42000,2012-11-01,2019-10-30,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,885
1245,2019-03-27T13:53:09Z,2020-05-07T18:23:59Z,Aberdares Improved Cook Stoves,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,70000,2010-12-01,2017-11-30,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Energy Efficiency - Domestic,Small Scale,883
1244,2019-03-27T13:53:09Z,2025-05-09T15:49:45Z,Improved cook-stoves in Guinea,GOLD_STANDARD_CERTIFIED_PROJECT,v2.2 CASH,9208,2015-01-01,2024-12-31,GS MS Simplified Methodology for Efficient Cookstoves v1.,Energy Efficiency - Domestic,Micro Scale,880
1243,2019-03-27T13:53:09Z,2026-08-19T09:32:12Z,"Energy Efficient Cook Stoves for Siaya Communities, Kenya",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,162307,2011-01-01,2029-12-31,,Energy Efficiency - Domestic,Large Scale,879
1241,2019-03-27T13:53:09Z,2020-05-07T18:21:31Z,TBEC LIG Biogas Project,LISTED,2.1,37120,2012-01-01,2022-08-01,ACM0014 Treatment of wastewater,Biogas - Heat,Large scale,876
1240,2019-03-27T13:53:09Z,2025-01-09T11:15:04Z,"Kavakçali Small Scale Hydro Power Project, Turkey",GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,25000,2012-01-01,2018-12-31,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,875
1239,2019-03-27T13:53:08Z,2026-01-21T08:00:54Z,Demirciler HPP Small Scale Hydro Power Project,GOLD_STANDARD_CERTIFIED_DESIGN,Gold Standard for the Global Goals,15939,2012-07-01,2026-06-30,,"Small, Low - Impact Hydro",Small Scale,874
1238,2019-03-27T13:53:08Z,2026-02-13T03:34:14Z,"Yagmur HPP Small Scale Hydro Power Project, Turkey",GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,12867,2013-07-01,2027-06-30,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,873
1237,2019-03-27T13:53:08Z,2026-05-17T20:41:06Z,Cataloluk HEPP,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,17467,2010-04-01,2031-03-31,,"Small, Low - Impact Hydro",Small Scale,872
1236,2019-03-27T13:53:08Z,2025-01-09T11:15:19Z,"Sekiyaka  HPP Small Scale Hydro Power Project, Turkey",GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,8000,2011-07-01,2018-06-30,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,871
1235,2019-03-27T13:53:08Z,2020-05-07T18:26:46Z,Adasu Regulator Hydro Power Plant,GOLD_STANDARD_CERTIFIED_DESIGN,2.1,28540,2012-05-01,2019-05-01,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,870
1234,2019-03-27T13:53:08Z,2020-05-07T18:19:19Z,Biogas utilization project in Zhejiang Jingxing Paper Joint Stock Co. Ltd.. (300660),GOLD_STANDARD_CERTIFIED_PROJECT,2.1,60577,2011-07-28,2021-07-27,AMS-I.F. Renewable electricity generation for captive use and mini-grid,Biogas - Electricity,Small Scale,869
1233,2019-03-27T13:53:07Z,2020-05-07T18:24:01Z,Univanich Lamthap POME Biogas Project PreCDMVER,GOLD_STANDARD_CERTIFIED_PROJECT,1.0,48000,2008-01-02,2018-01-01,AMS-I.D. Grid connected renewable electricity generation,Biogas - Electricity,Large scale,866
1232,2019-03-27T13:53:07Z,2020-05-07T18:26:45Z,TBEC Tha Chang Biogas Project PreCDMVER,GOLD_STANDARD_CERTIFIED_DESIGN,1.0,44676,2009-12-01,2016-11-30,ACM0014 Treatment of wastewater,Biogas - Electricity,Large scale,865
1231,2019-03-27T13:53:07Z,2024-03-25T14:24:24Z,Merekler HEPP,GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,24169,2011-09-01,2018-08-31,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,864
1230,2019-03-27T13:53:07Z,2020-05-07T18:24:15Z,Auchan China PEMS Retrofit Energy Efficiency Project,GOLD_STANDARD_CERTIFIED_DESIGN,2.1,4464,2010-05-01,2020-04-30,AMS-II.E. Energy efficiency and fuel switching measures for buildings,Energy Efficiency - Commercial Sector,Microscale,862
1229,2019-03-27T13:53:07Z,2020-05-07T18:25:02Z,Maren Geothermal Power Plant,GOLD_STANDARD_CERTIFIED_DESIGN,2.1,140000,2011-11-01,2018-10-31,ACM0002 Grid-connected electricity generation from renewable sources,Geothermal,Large scale,861
1228,2019-03-27T13:53:07Z,2020-05-07T18:23:14Z,Sirakonaklar HEPP,LISTED,2.1,40000,2012-01-01,2016-12-31,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,860
1227,2019-03-27T13:53:06Z,2020-05-07T18:21:25Z,Improved Cook Stoves CDM project of SAMUHA,GOLD_STANDARD_CERTIFIED_DESIGN,2.1,43430,2011-08-01,2021-07-31,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,859
1226,2019-03-27T13:53:06Z,2022-11-16T12:03:51Z,Improved Cook Stoves CDM project of JSMBT,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,43215,2012-05-31,2022-05-30,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,858
1225,2019-03-27T13:53:06Z,2026-01-06T11:00:02Z,Balikesir Susurluk 45 MW Wind Farm Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,75577,2011-02-13,2032-02-12,,Wind,Large Scale,854
1224,2019-03-27T13:53:06Z,2020-05-07T18:20:13Z,Dissemination of fuel efficient biomass stoves and water purification systems in Tanzania,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,41429,2011-01-07,2018-01-06,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Large scale,850
1223,2019-03-27T13:53:06Z,2020-05-07T18:22:09Z,China Resources Yanggao Changcheng 49.5MW Wind Power Project,GOLD_STANDARD_CERTIFIED_DESIGN,2.1,94401,2012-12-01,2019-11-19,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large scale,847
1222,2019-03-27T13:53:06Z,2020-05-07T18:26:43Z,"Esendurak HPP, Turkey",GOLD_STANDARD_CERTIFIED_DESIGN,2.1,27000,2012-10-24,2019-10-23,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,846
1221,2019-03-27T13:53:05Z,2025-12-24T12:14:41Z,"Zeytineli Wind Power Project, Turkey",GOLD_STANDARD_CERTIFIED_PROJECT,V2.1 SOP,93000,2013-01-01,2033-12-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,845
1220,2019-03-27T13:53:05Z,2020-05-07T18:23:15Z,Kisumu Improved Cook Stoves,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,30149,2010-06-01,2017-06-01,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Energy Efficiency - Domestic,Small Scale,843
1219,2019-03-27T13:53:05Z,2020-05-07T18:22:10Z,DAKFOCAM Wastewater project,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,17557,2011-11-01,2021-10-31,AMS-I.C. Thermal energy production with or without electricity,Biogas - Heat,Small Scale,841
1218,2019-03-27T13:53:05Z,2024-07-18T09:17:27Z,"La La Hydropower Project, Vietnam",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,6905,2012-04-30,2019-04-29,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,840
1217,2019-03-27T13:53:05Z,2025-02-18T13:13:59Z,Amayo 40 MW Wind Power Project-Nicaragua - Pre CDM VERs,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,11427,2009-02-12,2016-04-11,ACM0002 Grid-connected electricity generation from renewable sources,Other,Large Scale,836
1216,2019-03-27T13:53:05Z,2025-12-22T07:22:54Z,Hunan Guanbaodu-Liangjiangkou Small-scale Hydropower Bundle Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,12930,2009-01-01,2029-12-31,ACM0002 Grid-connected electricity generation from renewable sources,"Small, Low - Impact Hydro",Small Scale,835
1215,2019-03-27T13:53:04Z,2025-05-09T15:49:45Z,GS834 Improved Cooking Stoves for Nigeria Programme of Activities,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,0,2011-11-10,2023-11-09,AMS-II.G. Energy Efficiency Measures in Thermal Applications of Non-Renewable Biomass,Energy Efficiency - Domestic,Small Scale,834
1214,2019-03-27T13:53:04Z,2024-03-25T14:27:06Z,Hasanlar HEPP,GOLD_STANDARD_CERTIFIED_DESIGN,V2.1 SOP,13500,2011-10-01,2018-09-30,AMS-I.D. Grid connected renewable electricity generation,"Small, Low - Impact Hydro",Small Scale,831
1213,2019-03-27T13:53:04Z,2026-08-05T14:42:13Z,Amayo Phase II Wind Power Project,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,22943,2011-10-01,2026-09-30,,Wind,Large Scale,828
1212,2019-03-27T13:53:04Z,2020-05-07T18:25:57Z,Shimoni Improved Cook Stoves,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,4922,2011-01-01,2017-12-31,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Energy Efficiency - Domestic,Microscale,827
1211,2019-03-27T13:53:04Z,2020-05-07T18:24:51Z,"Biomass based power project in Punjab, India",LISTED,2.1,42657,2010-02-01,2017-01-31,AMS-I.D. Grid connected renewable electricity generation,"Biomass, or Liquid Biofuel - Electricity",Small Scale,826
1210,2019-03-27T13:53:04Z,2020-05-07T18:22:55Z,Likoni and Shimoni Improved Cook Stove Project,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,4924,2010-07-01,2017-06-30,GS TPDDTEC v 2.,Energy Efficiency - Domestic,Microscale,825
1209,2019-03-27T13:53:03Z,2020-05-07T18:24:13Z,Shimba Hills Improved Cook Stoves,GOLD_STANDARD_CERTIFIED_PROJECT,2.1,41944,2010-06-01,2017-06-01,GS TPDDTEC v 1.,Energy Efficiency - Domestic,Small Scale,824
1208,2019-03-27T13:53:03Z,2026-06-24T08:51:19Z,WEB Aruba N.V.,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,195255,2012-04-09,2022-04-08,,Wind,Large Scale,816
1207,2019-03-27T13:53:03Z,2020-06-19T06:30:54Z,Solar Cookstoves Project in Peru,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,3837,2010-10-11,2020-10-10,,Solar Thermal - Heat,Microscale,814
1206,2019-03-27T13:53:03Z,2021-09-23T04:30:24Z,Solar Cookstoves Project in Bolivia,GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,2922,2009-08-11,2019-08-10,GS Methodology for Improved Cook stoves and Kitchen Regimes v2.,Solar Thermal - Heat,Microscale,813
1205,2019-03-27T13:53:03Z,2025-11-30T17:24:29Z,"Afforestation Project in Tongliao, Inner Mongolia ",GOLD_STANDARD_CERTIFIED_PROJECT,Gold Standard for the Global Goals,10000,2014-04-11,2043-04-11,,A/R,Large Scale,3031
1204,2019-03-27T13:53:03Z,2020-05-07T18:26:31Z,DINC HEPP,LISTED,Gold Standard for the Global Goals,8964,2010-01-21,2020-01-20,,"Small, Low - Impact Hydro",Small Scale,812
